xi,phi,eps_tilde,m_tilde,phi_linear
0.07636180904522613,0.9971523958692439,1.0437458078015367,0.0019514094512382034,0.4225434584122219
0.08892211055276382,0.9961399820238435,1.041527318621313,0.003077475612839047,0.4221050825088636
0.10148241206030151,0.9949749409431752,1.0389776713131758,0.004567701571231881,0.4216006439477557
0.1140427135678392,0.9936577985115647,1.0360993963608414,0.006471565797878644,0.4210303807313612
0.12660301507537688,0.9921891487760676,1.0328953444022866,0.008837544848923332,0.42039456168999223
0.1391633165829146,0.990569653551564,1.0293686813424128,0.011713491063217897,0.41969348627060526
0.15172361809045226,0.988800041964779,1.025522882904808,0.0151459804652768,0.41892748430176824
0.16428391959798994,0.9868811099446544,1.0213617286523808,0.0191808478444088,0.41809691573505864
0.17684422110552764,0.9848137196625487,1.0168892954991504,0.023862419748611502,0.41720217036317625
0.18940452261306534,0.982598798924163,1.0121099507331537,0.029234171747952217,0.4162436675150793
0.20196482412060301,0.9802373405144273,1.0070283445700583,0.03533785402846098,0.41522185572847814
0.2145251256281407,0.9777304014962798,1.0016494022574196,0.042214264351730285,0.41413721240004453
0.2270854271356784,0.9750791024641468,0.9959783157502037,0.04990227474933474,0.41299024341371776
0.2396457286432161,0.9722846267528793,0.9900205349789579,0.05843971259394068,0.4117814827475137
0.25220603015075377,0.9693482196028904,0.9837817587328003,0.06786229777884382,0.4105114920592639
0.26476633165829144,0.9662711872822516,0.9772679251801472,0.07820462331619235,0.4091808602517348
0.2773266331658292,0.9630548961665242,0.9704852020507974,0.08949901315298317,0.407790203017598
0.28988693467336685,0.9597007717771332,0.9634399765036203,0.10177659282107986,0.4063401623647447
0.3024472361809045,0.9562102977791186,0.9561388447046516,0.11506607868242275,0.4048314061224553
0.3150075376884422,0.9525850149391334,0.9485886011408715,0.12939492838336533,0.4032646274289564
0.32756783919597987,0.9488265200445931,0.9407962276953412,0.14478807283189138,0.40164054420091616
0.3401281407035176,0.9449364647849118,0.932768882509676,0.16126913556347958,0.39995989858544423
0.3526884422110553,0.9409165545957983,0.9245138886600697,0.17885911912778482,0.3982234563951844
0.36524874371859295,0.9367685474676145,0.9160387226732117,0.19757768196084027,0.39643200652709865
0.3778090452261307,0.9324942527188375,0.9073510029085193,0.21744179109600192,0.39458636036556216
0.39036934673366835,0.9280955297356933,0.8984584778330607,0.23846704476181055,0.3926873511703998
0.40292964824120603,0.9235742866790687,0.8893690142154603,0.2606663034321041,0.3907358334505098
0.4154899497487437,0.9189324791598313,0.8800905852648772,0.2840510461322107,0.38873268232373337
0.4280502512562814,0.914172108883728,0.8706312587409014,0.3086299918080582,0.3866787928636413
0.4406105527638191,0.9092952222670508,0.8609991850598614,0.3344104772254056,0.38457507943391794
0.4531708542713568,0.9043039090242981,0.8512025854226426,0.3613970804714644,0.3824224750110355
0.46573115577889446,0.8992003007290785,0.8412497399886277,0.38959300837046146,0.38022193049591974
0.4782914572864322,0.8939865693495354,0.831148976119829,0.4189987336394132,0.37797441401531634
0.49085175879396986,0.888664925759596,0.8209086567186812,0.4496133799144099,0.37568091021357497
0.5034120603015075,0.8832376182273701,0.8105371686822889,0.4814333836720324,0.3733424195355745
0.5159723618090453,0.8777069308820488,0.8000429114952071,0.514453865258552,0.3709599575015188
0.5285326633165829,0.8720751821606738,0.7894342859820587,0.5486673261687505,0.3685345539743361
0.5410929648241206,0.8663447232361703,0.77871968324047,0.5840649948873138,0.36606725242041904
0.5536532663316583,0.8605179364280522,0.7679074737739477,0.6206355694974418,0.36355910916444645
0.566213567839196,0.8545972335972282,0.7570059968434074,0.6583665276712231,0.361011192639027
0.5787738693467337,0.8485850545263525,0.7460235500551355,0.6972429238723412,0.3584245826299078
0.5913341708542714,0.8424838652871782,0.7349683792019911,0.7372486534600758,0.35580036951749083
0.603894472361809,0.8362961565963846,0.7238486683736622,0.7783653129653503,0.3531396535153973
0.6164547738693467,0.830024442161358,0.7126725303507678,0.8205734089901118,0.3504435439068196
0.6290150753768844,0.8236712570174227,0.7014479972965728,0.8638512891862609,0.34771315827939747
0.6415753768844221,0.8172391558580157,0.6901830117590194,0.9081762874265876,0.34494962175935023
0.6541356783919597,0.8107307113593137,0.6788854179947305,0.9535237322144534,0.34215406624559336
0.6666959798994975,0.8041485125008222,0.6675629536255723,0.9998680204617534,0.33932762964456076
0.6792562814070352,0.797495162883436,0.6562232416372951,1.047181709116395,0.3364714551064494
0.7043768844221105,0.7839854888523567,0.6335219481304275,1.1446020741515284,0.3306744864716724
0.7294974874371859,0.7702227465003524,0.6108399467790557,1.2455424575427791,0.3247723815526196
0.7546180904522614,0.7562281195524259,0.5882333609256822,1.3497447051387843,0.3187743970716304
0.7797386934673367,0.7420228647768271,0.5657558359795729,1.4569309386487976,0.31268980148277276
0.8048592964824121,0.7276282591203687,0.5434583718134183,1.5668154514627843,0.30652785158761525
0.8299798994974874,0.7130655475397059,0.5213891795167364,1.6790976887402138,0.30029776962639076
0.8551005025125628,0.6983558917108156,0.4995935623912848,1.7934724040100518,0.294008720921331
0.8802211055276382,0.683520319793799,0.47811382085913523,1.909625725281034,0.28766979214504823
0.9053417085427136,0.6685796774241046,0.45698918075697764,2.02724214171148,0.28128997028265157
0.9304623115577889,0.6535545800943362,0.43625574431181685,2.146003549571799,0.2748781223518385
0.9555829145728644,0.6384653670830388,0.4159464629343266,2.265593075119877,0.2684429759405272
0.9807035175879397,0.6233320570782717,0.3960911308271189,2.38569689920102,0.2619931006167236
1.005824120603015,0.6081743056344455,0.37671639828616893,2.506005033782891,0.255536890260283
1.0309447236180904,0.5930113645908922,0.3578458034743842,2.626215645421355,0.2490825463610552
1.0560653266331657,0.577862043569998,0.3394998213663174,2.746032999702221,0.24263806232263468
1.0811859296482411,0.5627446736615583,0.32169592850159134,2.8651739434318912,0.23621120880559598
1.1063065326633166,0.5476770733883793,0.30444868214083604,2.9833633107365385,0.229809520138723
1.1314271356783918,0.5326765170361308,0.2877698123907585,3.1003421823239647,0.22344028182135414
1.1565477386934673,0.5177597054181429,0.27166832585324235,3.215861107560105,0.21711051913461146
1.1816683417085425,0.5029427391333294,0.2561506193558673,3.329689736232276,0.2108269868739747
1.206788944723618,0.48824109436277463,0.24122060233664094,3.44160825197363,0.20459616021043983
1.2319095477386934,0.47366960123786356,0.22687982648280067,3.551417966577453,0.19842422668238785
1.2570301507537687,0.45924242480022476,0.21312762126093027,3.6589313820395204,0.19231707931530745
1.2821507537688441,0.44497304856129133,0.19996123402211013,3.7639833479191225,0.18628031086169738
1.3072713567839194,0.43087426065704976,0.18737597342014706,3.8664201731952628,0.1803192091488301
1.3323919597989948,0.41695814258160796,0.17536535494192484,3.9661109712448814,0.1744387535176195
1.3575125628140703,0.40323606047166727,0.16392124741548936,4.062936230491721,0.16864361233161668
1.3826331658291455,0.38971865890286955,0.15303401943254924,4.156799006749232,0.1629381415311718
1.407753768844221,0.37641585714840503,0.14269268469668767,4.247613335596995,0.1573263842040701
1.4328743718592964,0.3633368478402417,0.1328850453857995,4.335314975412461,0.15181207114048123
1.4579949748743717,0.350490097963936,0.12359783269625697,4.419850007177098,0.1463986223368662
1.4831155778894471,0.337883352109255,0.1148168438162835,4.5011848807595,0.1410891494105786
1.5082361809045226,0.32552363789080935,0.10652707465625336,4.579295502235503,0.13588645888427406
1.5333567839195978,0.31341727344560194,0.09871284774347243,4.6541763882367055,0.1307930562969175
1.5584773869346733,0.30156987690786624,0.0913579347678354,4.725830489691631,0.12581115109614674
1.5835979899497485,0.2899863777558067,0.08444567334203239,4.794277311865116,0.12094266226502305
