x,r_km,f_metric,Phi,background,a_gl,psi,dpsi_dx,gradient_density,potential_density,weighted_free_energy_density,gl_residual
0.1463137118309532,1.4814263322884011,0.9716268162331034,-0.796994461867,v6_tov,-79.9999998606317,8.92978308288847,-0.09535496623585998,0.004417292219034804,-1599.98322754816,-15.436683157607053,1.8858975181501592e-07
0.14944076783157242,1.513087774294671,0.9704374758035413,-0.7964434724436606,v6_tov,-79.99999984384779,8.929479539947065,-0.09883874821502485,0.004740149474157084,-1599.9825175762917,-16.11243305919616,1.910847231556545e-07
0.15256782383219164,1.5447492163009404,0.9692270311185228,-0.7958817045035244,v6_tov,-79.99999982504262,8.929164934287071,-0.10243264157562658,0.0050847811720304385,-1599.9817661924792,-16.803220404304504,1.9407400486670667e-07
0.15569487983281086,1.57641065830721,0.9679948792562684,-0.7953087833610797,v6_tov,-79.99999980397278,8.928838914734069,-0.10614114185774616,0.0054526870805143126,-1599.9809708616003,-17.509098368458265,1.9686251562234247e-07
0.15882193583343007,1.6080721003134795,0.9667391332087669,-0.7947236579949536,v6_tov,-79.99999978036554,8.928501115697953,-0.10996889976916473,0.005845464984317828,-1599.980128877604,-18.230134520956863,1.998253083002055e-07
0.16194899183404932,1.6397335423197492,0.9654628231180022,-0.7941278230270811,v6_tov,-79.9999997539153,8.92815115691826,-0.11392065968458304,0.006264848049120128,-1599.9792373522778,-18.966352264620625,2.030776613537455e-07
0.16507604783466853,1.671394984326019,0.964166117654246,-0.7935213001958097,v6_tov,-79.99999972427973,8.92778864313303,-0.118001373911833,0.006712680824168944,-1599.9782932030917,-19.7178006709627,2.0542574930004776e-07
0.16820310383528775,1.7030564263322885,0.9628475894694581,-0.7929032629114375,v6_tov,-79.99999969107517,8.927413163109515,-0.12221625610830611,0.007190937319492048,-1599.9772931385269,-20.484547107784515,2.094693627441302e-07
0.17133015983590696,1.734717868338558,0.9615071623440726,-0.7922735862786516,v6_tov,-79.99999965387184,8.927024288978958,-0.1265706744725233,0.0077017375780752215,-1599.9762336431622,-21.266647591833795,2.1242692582745804e-07
0.17445721583652618,1.7663793103448275,0.9601469107162919,-0.7916332961534179,v6_tov,-79.99999961218818,8.926621575935291,-0.13107013963621053,0.00824736503966387,-1599.9751109627493,-22.064134212397143,2.1602875222015427e-07
